Case_id,Ss,Head_Notes,Murder,Dacoity,Rape,Fraud,Robbery or Theft,Kidnapp
1712,468,"Ss. 497(2) & 498---Penal Code (XLV of 1860), Ss. 420, 468 & 471---Constitution of Pakistan, Art. 185(3)---Cheating, fraud and forgery--- Ad-interim pre-arrest bail, confirmation of---Further inquiry---Complainant nominated the present petitioner (accused) and his other family members in his supplementary statement recorded after lapse of more than three months and eight days of the occurrence---Entire fraud ulent transaction took place in a span of more than two years and no specific dates for commission of fraud had been given---Only basis to involve the petitioner in the case was the detail of his bank account, as the complainant suspected that the principal accused, who was son of petitioner, would have deposited the amount in petitioner's account---Three co-accused of the petitioner had already been granted pre-arrest bail whereas the principal accused had been granted post-arrest bail by the court of competent jurisdiction---Possibility could not be ruled out that the petitioner had been involved in the case by throwing a wider net by the complainant---Mere fraud of huge amount was no ground to decline bail to an accused---Case of the petitioner squarely fell within the ambit of section 497(2), Cr.P.C. entitling for further inquiry into his guilt---Petition for leave to appeal was converted into appeal and allowed, and ad-interim pre-arrest bail granted to the accused was confirmed.",0,0,0,1,0,0
1713,468,"Ss. 497(2) & 498---Penal Code (XLV of 1860), Ss. 420, 468 & 471---Constitution of Pakistan, Art. 185(3)---Cheating, forgery, and fraud; confirmation of ad-interim pre-arrest parole;Additional inquiry:The complainant named the current petitioner (accused) and his other family members in his supplementary statement, which was filed over three months and eight days after the incident occurred. The entire fraudulent transaction occurred over a period of more than two years, and no specific dates were provided for the commission of the fraud. The complainant only involved the petitioner in the case due to the details of his bank account, as they suspected that the principal accused was involved.It is not inconceivable that the petitioner may have been implicated in the case as a result of the complainant casting a wider net. A mere fraudulent transaction involving a substantial sum of money does not justify denying parole to the accused.The petitioner's case clearly met the criteria outlined in section 497(2) of the Criminal Procedure Code, which entitled him to a second inquiry into his culpability. His appeal petition was successfully converted into an appeal, which was granted, and the accused's ad-interim pre-arrest bail was affirmed.",0,0,0,1,0,0
1669,90,"O. XXI, R. 90---Execution of decree in favour of Bank---Auction proceedings---Objection petition regarding fraud in the passing of the decree and the sale carried out there-under---Judgment debtor in question was alive at the time of the compromise decree as well as the finalization of the sale of his share in the mortgaged property---Said judgment debtor did not challenge any of the actions taken in the proceedings leading to the decree and its realization in favour of the respondent decree holder Bank until his death on 08.10.2006---However, on 08.12.2007 his heirs i.e. respondents filed an application under Order XXI, Rule 90 of the C.P.C. alleging fraud in the passing of the decree and the sale carried out there-under---Held, that whereas the respondents disputed the compromise decree they brought no grievance against it before the Supreme Court---Moreover, the respondents' objections fail to disclose particulars of any fraud , illegality or irregularity alleged against the co-judgment-debtors one of whom was the petitioner before the Court---Present matter pertained to a decree passed in 1981 and satisfied in 2001 by sale of the shares of all nine co-owners of the mortgaged property accomplished through their compromise with the decree holder Bank---Predecessor of the respondents never challenged the decree nor the execution of the decree during his life time; he was aware of the proceedings because he was the Managing Director of the company that had committed default in repayment of loans to the respondent decree holder Bank---Decree was ultimately settled through contribution by all the judgment debtors, namely, the nine co-owners of the mortgaged property sold under the decree to settle the liability of the judgment debtor company---Respondents and their predecessor waited for six years to challenge in 2007 the sale of the mortgaged property effected in 2001---No explanation for the delay occasioned had been given by the respondents---Respondents belatedly approached the executing Court in 2007 to incompetently dispute the consent decree passed by the Supreme Court in the year 2000 before the wrong forum---In any event, the said objections failed to disclose any fraud committed by the other judgment debtors including the petitioner and decree holder Bank---Petition for leave to appeal was converted into appeal and allowed.",0,0,0,1,0,0
1670,90,"O. XXI, R. 90---Implementation of a decree in the Bank's favor---Auction proceedings---Petition for objection concerning fraud in the decree's issuance and subsequent sale---Judgement debtor who was alive during both the compromise decree and the sale of his portion of the mortgaged property—Occupation petitionThe judgment debtor refrained from contesting any of the actions undertaken during the proceedings that culminated in the decree and its execution in favour of the respondent decree holder Bank until his demise on 08.10.2006. Nevertheless, his heirs, who are the respondents, submitted an application under Order XXI, Rule 90 of the C.P.C. on 08.12.2007. They accused the respondents of fraud in the issuance of the decree and the sale conducted thereunder.It was determined that although the respondents rejected the compromise decree in the Supreme Court, they did not file a complaint against it. Furthermore, the objections raised by the respondents do not provide specific details regarding any alleged fraudulent activities, illegal activities, or irregularities that were levied against the co-judgment debtors, one of whom was the petitioner before the Court.Present matter pertained to a decree passed in 1981 and satisfied in 2001 by sale of the shares of all nine co-owners of the mortgaged property accomplished through their compromise with the decree holder Bank---Predecessor of the respondents never challenged the decree nor the execution of the decree during his life time; he was aware of the proceedings because he was the Managing Director of the company that had committed default in repayment of loans to the respondent decree holder Bank---Decree was ultimately settled through contribution by all the judgment debtors, namely, the nine co-owners of the mortgaged property sold under the decree to settle the liability of the judgment debtor company---Respondents and their predecessor waited for six years to challenge in 2007 the sale of the mortgaged property effected in 2001---No explanation for the delay occasioned had been given by the respondents---Respondents belatedly approached the executing Court in 2007 to incompetently dispute the consent decree passed by the Supreme Court in the year 2000 before the wrong forum---In any event, the said objections failed to disclose any fraud committed by the other judgment debtors including the petitioner and decree holder BankThe request for permission to appeal was transformed into an appeal, which was granted.",0,0,0,1,0,0
1402,42,"Gift/tamleek mutation---Proof---Immoveable property gifted by a sister to her brother---Respondents/donees had substantiated the fact of tamleek through cogent evidence in the form of the revenue record and witnesses produced before the Trial Court---Furthermore the suit of appellants was badly barred by time as the mutation in dispute was executed on 29.12.1981, whereas the suit was filed with a delay of almost 15 years on 3.5.1997---Appellant had no locus standi to challenge the legality of the (gift) mutation on a vague allegation of fraud when the donor had never challenged the same in her life time and the mutation had been given effect in the revenue record---Suit for declaration and permanent injunction filed by appellants was rightly dismissed---Appeal was dismissed.",0,0,0,1,0,0
1403,42,"The respondents provided strong evidence, including revenue records and witnesses, to prove that the immovable property was gifted by a sister to her brother. Additionally, the appellants' lawsuit was filed 15 years after the disputed mutation took place, making it time-barred. The appellant had no legal standing to challenge the legality of the gift mutation based on a vague allegation of fraud, especially since the donor never contested it during her lifetime and the mutation was recorded in the revenue records. Therefore, the appellants' suit for declaration and permanent injunction was rightfully dismissed, and the appeal was also dismissed.",0,0,0,1,0,0
992,11,"T. 11---Res-judicata, doctrine of---Scope---Said doctrine lays down the principle that the controversy flanked by the parties should come to an end and the judgment of the Court should attain finality with sacrosanctity and imperativeness which is necessary to avoid opening the floodgates of litigation---Once a judgment attains finality between the parties it cannot be reopened unless some fraud , mistake or lack of jurisdiction is pleaded and established---Foremost rationale of the doctrine of res judicata is to uphold the administration of justice and to prevent abuse of process with regard to the litigation and it also nips in the bud the multiplicity of proceedings on the same cause of action.",0,0,0,1,0,0
993,11,"T. 11---Res-judicata, Philosophy of---Scope---The main purpose of the res judicata doctrine is to preserve the administration of justice and to prevent abuse of process with regard to the litigation. It also nips in the bud the multiplicity of proceedings on the same cause of action. The doctrine lays down the principle that the controversy flanked by the parties should come to an end and the judgment of the Court should attain finality with sacrosanctity and imperativeness which is necessary to avoid opening the floodgates of litigation. Once a judgment attains finality between the parties, it cannot be reopened unless some fraud, mistake, or lack of jurisdiction is pleaded and established.",0,0,0,1,0,0
770,42,"fraud and misappropriation of public money---Long term of service is no ground for conversion of punishment of dismissal from service into compulsory retirement---If such type of leniency is shown in the heinous matters of misappropriation of public money or public funds, then it will amount to giving a license to all such civil servants to first join service, then serve at considerable length and commit crimes or misconduct at the verge of retirement without any fear of disciplinary proceedings, but with the confidence and assurance that the dismissal order from service will be converted into compulsory retirement by the competent authority or court by taking a lenient view.",0,0,0,1,0,0
771,42,"fraud and embezzlement of public funds---long tenure does not justify the conversion of a discharge from service penalty to mandatory retirement.It will be equivalent to granting a license to all such civil servants to first join service, then serve at considerable length and commit crimes or misconduct at the verge of retirement without any fear of disciplinary procedures, but with the confidence and assurance that the dismissal order from service will be converted into compulsory retirement by the competent authority or court by taking a lenient view if such kind of leniency is shown in the heinous matters of misappropriation of public money or public funds.",0,0,0,1,0,0
890,12,"S. 19---Civil Procedure Code (V of 1908), S. 12(2) & O.XXI---Decree of Banking Court---Auction of mortgaged property by Bank---Co-owners of mortgaged property claiming fraud and objecting to auction of suit property---Held, that perusal of section 19 of the Financial Institutions (Recovery of Finances) Ordinance, 2001 showed that once the decree of Banking Court was passed in favour of the bank, the decree by itself constituted and conferred sufficient power and authority on the bank to sell or cause to be sold any and all mortgaged properties of the judgment-debtors along with their marketable titles---Banking Court was not bound to follow the procedure laid down in Order XXI of the C.P.C.; it could adopt any procedure in order to satisfy and execute the decree passed in favour of the respondent-Bank---Even otherwise, the auction was advertised and the bid of the auction purchaser for the suit property being the highest was accepted vide the Banking Court's order---Since second co-owner never took the ground that the decree was obtained fraud ulently or that the auction purchaser had obtained the suit property fraud ulently, he could not travel beyond his pleas taken before the lower fora and rely on the arguments raised by first co-owner---Even otherwise, second co-owner could not agitate the questions at present stage for the first time since he was not a party in the execution proceedings before the Banking Court---First co-owner in her objection petition admitted the fact that the suit property was mortgaged to the respondent-Bank; she did not raise any plea before the lower fora that the sale certificate should not be issued to defeat her proprietary interest in the suit property as well as the ground that she was unaware that the suit property had been auctioned off and sold in favour of the auction purchaser---First co-owner therefore could not, at present stage, raise a ground which she had not taken before the Banking Court---It did not appeal to reason that the first co-owner was unaware of the fact that the suit property was mortgaged; that a suit for recovery was pending against the suit property, and that her own father, brothers and sisters were judgment-debtors in the said suit---Since the sale certificate had been issued by the Banking Court after the objection petition of first co-owner was dismissed, the sale certificate could not be set aside on the ground that both the co-owners' proprietary right in the suit property would be affected---Appeals filed by the co-owners were dismissed.",0,0,0,1,0,0
891,12,"S. 19---Civil Procedure Code (V of 1908), S. 12(2) & O.XXI---Decree of Banking Court---sale of mortgaged property by bank auction---Co-owners of mortgaged property who say they were victims of scams and don't want the suit property to be auctioned off---It was decided that section 19 of the Financial Institutions (Recovery of Finances Ordinance, 2001) showed that once the Banking Court made a decision in favor of the bank, that decision alone gave the bank the power to sell or arrange for the sale of all mortgaged properties owned by the judgment debtors, along with their marketable titles. The Banking Court did not have to follow the steps outlined in Order XXI of the C.P.C.; it could use any method to satisfy and carry out the decision in favor of the respondent-Bank.Even otherwise, the auction was advertised and the bid of the auction purchaser for the suit property being the highest was accepted vide the Banking Court's order---Since second co-owner never took the ground that the decree was obtained fraud ulently or that the auction purchaser had obtained the suit property fraud ulently, he could not travel beyond his pleas taken before the lower fora and rely on the arguments raised by first co-owner---Even otherwise, second co-owner could not agitate the questions at present stage for the first time since he was not a party in the execution proceedings before the Banking Court---First co-owner in her objection petition admitted the fact that the suit property was mortgaged to the respondent-Bank; she did not raise any plea before the lower fora that the sale certificate should not be issued to defeat her proprietary interest in the suit property as well as the ground that she was unaware that the suit property had been auctioned off and sold in favour of the auction purchaser---First co-owner therefore could not, at present stage, raise a ground which she had not taken before the Banking Court---It did not appeal to reason that the first co-owner was unaware of the fact that the suit property was mortgaged; that a suit for recovery was pending against the suit property, and that her own father, brothers and sisters were judgment-debtors in the said suit---After the first co-owner's objection petition was turned down, the Banking Court issued the sale certificate. This meant that the sale certificate could not be thrown out on the grounds that it would affect both co-owners' rights to the property in question. Appeals from the co-owners were also turned down.",0,0,0,1,0,0
401,468,"Ss. 497 & 499---Prevention of Electronic Crimes Act (XL of 2016), Ss. 13 & 14---Penal Code (XLV of 1860), Ss. 420, 468, 471 & 109---Constitution of Pakistan, Art. 185(3)---Electronic forgery and fraud ---Bail, grant of---Condition of depositing money in Trial Court for grant of bail---Legality---High Court granted post-arrest bail to accused, subject to his furnishing of bail bonds in the sum of Rs.500,000/- with one surety in the like amount to the satisfaction of the trial Court, and further directed the accused to deposit Rs.3.5 million in the Trial Court---Held, that the High Court without any legal backing imposed the condition of depositing of Rs.3.5 million besides the surety bonds---Petition for leave to appeal was converted into appeal and allowed, the condition imposed by the High Court of depositing of Rs.3.5 million in the trial Court was set-aside and the order of granting post-arrest bail to the accused, subject to his furnishing bail bonds of Rs.500,000/- (Rupees five hundred thousand) with one surety was maintained.",0,0,0,1,0,0
402,468,"Ss. 497 & 499---Prevention of Electronic Crimes Act (XL of 2016), Ss. 13 & 14---Penal Code (XLV of 1860), Ss. 420, 468, 471 & 109---Constitution of Pakistan, Art. 185(3)---Forgery and scam in electronic form ---Grant of bail—Condition of putting money in the trial court in exchange for bail—Legality—The High Court let the accused go free after being arrested as long as he could provide bail bonds in the amount of Rs.500,000/- with one surety in the same amount that satisfied the trial court. The High Court also told the accused to deposit Rs.3.5 million with the trial court. It was held that the High Court had no legal basis for requiring the accused to deposit Rs.3.5 million along with the surety bonds. The accused's petition for leave to appeal was turned into an appeal and granted. The High Court's order that the accused had to deposit Rs.3.5 million with the trial court was thrown out, but the order that he could go free after being arrested was kept.",0,0,0,1,0,0
530,42,"S.42---Qanun-e-Shahadat (10 of 1984), Arts.117 & 118---Mutation---fraud , allegation of---Plaintiffs/respondents averred that their owned land was exchanged with the father of certain (4) defendants which they took possession of---In exchange plaintiffs/respondents got possession of a suit property from father of said four defendants in whose name the same was registered---Other two defendants/petitioners with collaboration of revenue staff fraud ulently transferred the suit property in their names through fake sale deed/documents---Trial Court dismissed the suit---Appeal was accepted by Appellate Court---Validity---Nothing was brought on record to suggest that the mutation entries in question had fraud ulently been carried out by the petitioners in their favour---Attorney of plaintiffs deposed that plaintiffs along with said four defendants carried a subsequent agreement and admitted that their elders had exchanged the properties 30 to 35 years before---Perusal of oral/documentary evidence including the said agreement did not disclose any fraud ulent transfer of property in question by petitioners---Said agreement was silent with regard to description/mutation numbers of property and did not disclose any cause of action---Plaintiffs/respondents had failed to discharge burden of proof---No question was put to defendants' witnesses with regard to fraud ulent transfer---Suit property was not claimed by the predecessors in their life time despite remaining alive for more than 20 years after transfer, and plaintiffs and said four defendants kept mum since long time---Lacunas of defendants could not be extended in favour of plaintiffs---Revision petition was accepted and impugned judgment/decree of appellate Court was set aside.",0,0,0,1,0,0
531,42,"S.42---Qanun-e-Shahadat (10 of 1984), Arts.117 & 118---Mutation---fraud , allegation of---The plaintiffs/respondents assert that they exchanged their owned land for possession of the father of four defendants. In return, they obtained possession of a suit property registered in the names of the same four defendants. Additionally, two defendants/petitioners fraudulently transferred the suit property into their names through forged sale deeds or documents, in collaboration with revenue staff.---The trial court rejected the lawsuit.The appeal was upheld by the Appellate Court.The truthfulness of---There was no evidence presented to indicate that the petitioners fraudulently executed the mutation entries in question in their favor.Plaintiffs' attorney testified that the plaintiffs, in conjunction with the aforementioned four defendants, executed a subsequent agreement and acknowledged that their forefathers had traded the properties thirty to thirty-five years prior.Examination of oral and written evidence, including the aforementioned agreement, failed to reveal any fraudulent transfer of property in question by the petitioners. The agreement in question was also devoid of any information regarding the modification or description numbers of the property and failed to disclose any cause of action. The plaintiffs/respondents failed to meet their burden of proof. The defendants' witnesses were not questioned regarding the fraudulent transfer. The suit property was not claimed by the predecessors in the litigation.The revision petition was granted, and the appellate court's challenged judgment or decree was vacated.",0,0,0,1,0,0
2082,19,"S.19---Qanun-e-Shahadat (10 of 1984), Art. 118---Civil Procedure Code (V of 1908), O.VI, R.4---Plea of fraud and misrepresentation---Onus to prove---If a person charges another with fraud or misrepresentation, it is incumbent upon him to substantiate his allegations by making a statement on oath and by giving the other party an opportunity to cross-examine him---Pleadings of the parties are not evidence, and facts alleged in the pleadings must be proved through evidence adduced by or on behalf of the party who had claimed the existence of such facts---Mere averments and pleadings are of no value and cannot be relied upon unless proved through cogent evidence.",0,0,0,1,0,0
2083,19,"S.19---Qanun-e-Shahadat (10 of 1984), Art. 118---Civil Procedure Code (V of 1908), O.VI, R.4---Plea of fraud and misrepresentation—Onus to prove—In the event that an individual lodges a charge of fraud or misrepresentation against another, it is his responsibility to provide evidence to support his claims through an affidavit taken under oath and by affording the opposing party an opportunity to cross-examine him.The facts alleged in the pleadings must be established through evidence presented by or on behalf of the party that claimed to have knowledge of those facts. Pleadings are not admissible as evidence.Merely relying on pleadings and assertions is without merit; they must be supported by convincing evidence.",0,0,0,1,0,0
663,42,"Ss.53 & 172---Civil Procedure Code (V of 1908), S.9---Specific Relief Act (I of 1877), Ss.39, 42 & 54---Registered document, cancellation of---fraud and misrepresentation---Revenue authorities, jurisdiction of---Petitioners were aggrieved of cancellation of registered general power of attorney and mutation of transfer of land by revenue authorities on the plea of fraud and misrepresentation---Validity---Cancellation of general power of attorney and mutation on the ground of fraud and misrepresentation could only be challenged before competent Court of civil jurisdiction by invoking provisions of Ss. 39 & 42 of Specific Relief Act, 1877, through a suit for declaration for cancellation of instrument declaring the same to be void or voidable---Registered document could not be cancelled without intervention of a civil Court of competent jurisdiction---Revenue officer or revenue Court could not examine authenticity of a registered instrument in exercise of powers, conferred under the provisions of Khyber Pakhtunkhwa Land Revenue Act, 1967, in view of the provisions contained in S.39 of Specific Relief Act, 1877---Revenue Official exceeded his power by declaring registered general power of attorney and mutation in question as executed by practicing fraud and misrepresentation---Scope of S.172 of Khyber Pakhtunkhwa Land Revenue Act, 1967 was entirely different, it only excluded jurisdiction of civil Court for taking in hand functions assigned to revenue officers or revenue Courts under S.172 of Khyber Pakhtunkhwa Land Revenue Act, 1967, including correction of any entry in record of rights, periodical record or register of mutations---High court in exercise of Constitutional jurisdiction set aside orders passed by revenue authorities and question to the genuineness, authenticity and legality of general power of attorney and mutation in question was to be determined by competent civil Court---Constitutional petition was allowed accordingly.",0,0,0,1,0,0
1576,42,"Arts. 117 & 120---Civil Procedure Code (V of 1908), O. VI, R.4---Specific Relief Act (I of 1877), Ss. 42 & 54---Suit for declaration and injunction---fraud ---Proof---Onus to prove-Shifting of onus---Concurrent findings of two Courts below---Petitioner/plaintiff assailed gift mutation on the plea of fraud ---Trial Court and Lower Appellate Court dismissed suit and appeal respectively---Validity---Except for bald and empty rhetoric no particular, specific nuances of what fraud was practiced, how it was practiced, on whom it was practiced and by what mechanism it was practiced had been recorded in plaint---Particulars of fraud or misrepresentation having not been canvassed, there was no way that initial onus could have shifted on to respondent/defendant to prove gift mutation in question---Burden of proving fraud was on the party alleging it and that too by clear and convincing evidence, particularly where a long period had expired and valuable rights had accrued to the other side---Petitioner/plaintiff failed to prove any fraud , deception or convince regarding gift mutation in question, the subsequent inheritance, mutation on the basis thereof could not have been declared to be of no legal effect, as the same emanated out of the gift mutation in question---High court declined to interfere in well-reasoned concurrent findings recorded by two Courts below, as there was no illegality, irrationality, perversity or excess of jurisdiction involved in the matter---Revision was dismissed, in circumstances.",0,0,0,1,0,0
1577,42,"Arts. 117 & 120---Civil Procedure Code (V of 1908), O. VI, R.4---Specific Relief Act (I of 1877), Ss. 42 & 54---Lawsuit for a declaration and injunction based on fraudulent conduct. ---Evidence---Burden of proof---Transfer of burden---The petitioner/plaintiff challenged the gift mutation on the grounds of fraud. Both the Trial Court and the Lower Appellate Court rejected the lawsuit and the subsequent appeal.Validity---Except for bald and empty rhetoric no particular, specific nuances of what fraud was practiced, how it was practiced, on whom it was practiced and by what mechanism it was practiced had been recorded in plaint---Particulars of fraud or misrepresentation having not been canvassed, there was no way that initial onus could have shifted on to respondent/defendant to prove gift mutation in question---Burden of proving fraud was on the party alleging it and that too by clear and convincing evidence, particularly where a long period had expired and valuable rights had accrued to the other side---Petitioner/plaintiff failed to prove any fraud , deception or convince regarding gift mutation in question, the subsequent inheritance, mutation on the basis thereof could not have been declared to be of no legal effect, as the same emanated out of the gift mutation in question---High court declined to interfere in well-reasoned concurrent findings recorded by two Courts below, as there was no illegality, irrationality, perversity or excess of jurisdiction involved in the matter---Revision was dismissed, in circumstances.",0,0,0,1,0,0
178,42,"Ss. 42 & 39---Qanun-e-Shahadat (10 of 1984), Arts. 115 & 129(g)---Suit for declaration and cancellation of sale mutations---fraud ---Sale of land---Proof and burden of proof---Petitioners claimed that the respondent-lady had allegedly sold the suit land to them---Respondent denied selling her land pursuant to the sale mutations or otherwise, and also denied receipt of sale consideration---Counsel for respondent contended that the burden to establish the sale lay upon the beneficiaries of the sale, i.e., the petitioners in terms of Article 115 of the Qanun-e-Shahadat, 1984; that respondent was not aware of the sale mutations and upon coming to learn of them filed the suit well within the period prescribed in the Limitation Act, 1908; that the respondent's lands were being looked after by her maternal uncle (petitioner No. 7), and as such she was in constructive possession thereof, which fact is further confirmed as she did not claim mesne profits in her suit; that only one of the beneficiaries of the purported sale came forward to testify, that is petitioner No. 2, who admittedly was a child at the time of the sale and as such could not have testified regarding facts thereof; that his father (petitioner No. 1) also testified but stated that the sale consideration was paid by his wife, who did not come forward to testify, and in not doing so an adverse presumption, in terms of Article 129(g) of the Qanun-e-Shahadat, 1984, would be drawn that if she had testified it would be that she had not paid the sale consideration---Validity---Contentions of the counsel representing the respondent were correct---Furthermore, burden to establish the sales and the sale mutations, lay upon the beneficiaries thereof, i.e. the petitioners, but they failed to discharge it, and when the same was not discharged it may be stated to constitute fraud ---Petition for leave to appeal was dismissed and the revenue authorities of the area were directed to immediately ensure delivery of subject land's exclusive possession to the respondent, as she was deprived of her land.",0,0,0,1,0,0
179,42,"Ss. 42 & 39---Qanun-e-Shahadat (10 of 1984), Arts. 115 & 129(g)---Fraudulent lawsuit for declaration and cancellation of sale mutationsLand sale—Evidence and burden of proof—The petitioners alleged that the land in question was sold to them by the respondent-lady.The respondent refuted any agreement to sell her land in accordance with the sale mutations or otherwise, and further denied receiving the sale consideration.Counsel for respondent contended that the burden to establish the sale lay upon the beneficiaries of the sale, i.e., the petitioners in terms of Article 115 of the Qanun-e-Shahadat, 1984; that respondent was not aware of the sale mutations and upon coming to learn of them filed the suit well within the period prescribed in the Limitation Act, 1908; that the respondent's lands were being looked after by her maternal uncle (petitioner No. 7), and as such she was in constructive possession thereof, which fact is further confirmed as she did not claim mesne profits in her suit; that only one of the beneficiaries of the purported sale came forward to testify, that is petitioner No. 2, who admittedly was a child at the time of the sale and as such could not have testified regarding facts thereof; that his father (petitioner No. 1) also testified but stated that the sale consideration was paid by his wife, who did not come forward to testify, and in not doing so an adverse presumption, in terms of Article 129(g) of the Qanun-e-Shahadat, 1984, would be drawn that if she had testified it would be that she had not paid the sale consideration---Validity—The arguments put forth by the counsel representing the respondent were accurate. Additionally, the petitioners, who were the beneficiaries of the sales, had the responsibility to establish the sales and sale mutations. However, they failed to do so, and failure to do so could potentially be considered fraudulent. • The petition for leave to appeal was denied, and the local revenue authorities were ordered to promptly ensure the delivery of the exclusive possession of the subject land.",0,0,0,1,0,0
168,54,"S. 54---Specific Relief Act (I of 1877), S. 12---Agreement to sell immoveable property---Balance sale consideration---Vendor refusing to receive pay orders of balance sale consideration on the basis that the same were not issued through the personal account of the vendee---Validity---Agreement to sell between the parties did not contain any condition requiring the remaining sale consideration to be paid from personal bank account of vendee (plaintiff)---Vendor and his attorney (defendants) never raised any objection when they received pay orders for earnest money and additional earnest money issued through bank accounts which were not in the name of the vendee---In order to avoid the specific performance of the agreements, the defendants had taken an afterthought plea that had not been impliedly or expressly mentioned in the initial agreement to sell and/or extended agreement---Vendee had already paid/deposited the balance sale consideration in the trial Court---Another aspect of the matter was that the defendants had failed to obtain NOC for the transfer of the subject property by the cut off date mentioned in the initial and the extended agreements and had utilized the earnest money paid to them by the vendee and got interest on that amount from the bank, hence caused huge loss to the vendee and correspondingly got profit/mark up on the advance money from the bank---Defendants failed to produce in evidence any document, which could establish that vendee purchased the subject property for investment or re-sale purposes, or that any fraud or misrepresentation was played by the vendee---Suit for specific performance of agreement to sell and the extended agreement was rightly decreed by the trial Court---Petition was dismissed and leave to appeal was declined.",0,0,0,1,0,0
169,54,"S. 54---Specific Relief Act (I of 1877), S. 12---Contract for the sale of immovable property—Remaining amount of the sale price---The vendor is refusing to accept payment orders for the remaining amount of the sale, claiming that they were not issued through the personal account of the buyer.---Questioning the legitimacy of this claim.---Agreement to sell between the parties did not contain any condition requiring the remaining sale consideration to be paid from personal bank account of vendee (plaintiff)---Vendor and his attorney (defendants) never raised any objection when they received pay orders for earnest money and additional earnest money issued through bank accounts which were not in the name of the vendee---In order to avoid the specific performance of the agreements, the defendants had taken an afterthought plea that had not been impliedly or expressly mentioned in the initial agreement to sell and/or extended agreement---Vendee had already paid/deposited the balance sale consideration in the trial Court---Another aspect of the matter was that the defendants had failed to obtain NOC for the transfer of the subject property by the cut off date mentioned in the initial and the extended agreements and had utilized the earnest money paid to them by the vendee and got interest on that amount from the bank, hence caused huge loss to the vendee and correspondingly got profit/mark up on the advance money from the bank---Defendants failed to produce in evidence any document, which could establish that vendee purchased the subject property for investment or re-sale purposes, or that any fraud or misrepresentation was played by the vendee---Suit for specific performance of agreement to sell and the extended agreement was rightly decreed by the trial Court---Petition was dismissed and leave to appeal was declined.",0,0,0,1,0,0
92,47,"S. 47(3)---Employee of a private bank---Allegation of negligence and carelessness in performing duties---Demotion to a lower grade with entitlement to all back benefits---Respondent Bank imposed a major penalty on the appellant (employee) and dismissed her from service---Labour Court reinstated her in the Bank's service albeit with a lower Grade, and declined to award her any back benefits---Appellate Tribunal, upheld the order of the Labour Court---However, the High Court modified the penalty to compulsory retirement---Validity---Main allegation against the appellant was that she had been negligent in performing her duties by disclosing a secret code to her former Bank Manager, who defrauded the Bank and misappropriated hefty amounts---Impugned Judgment of the High Court appeared to be self-contradictory as the High Court had first observed that the appellant had an unblemished past career, spanning over 28 years, and that her dismissal from service would be a harsh punishment; and yet, the High Court found it appropriate to then observe that the appellant be compulsory retired from service---Such observations of the High Court in fact defeat the ends of justice rather than fostering the same, as awarding compulsory retirement would be equivalent to meting out harsh treatment to her---Given the fact that the Labour Court and the Appellate Tribunal found the appellant negligent of not properly keeping the secret code but did not see any merit in the allegations of embezzlement, the imposition of a major penalty of compulsory retirement from service would definitely be harsh---Appeal was partly allowed, impugned judgment of the High Court was set-aside, and judgments of the Labour Court and Appellate Tribunal were upheld to the extent of the demotion to a lower grade; with the modification that the appellant will be entitled to all back benefits as available to a Grade-III Officer, from the date of her dismissal to the date of her retirement, and she will also be entitled to all the pensionary benefits as available to the said Grade Officer.",0,0,0,1,0,0
93,47,"S. 47(3)---Employee was accused of negligence and carelessness in performing her duties. As a result, the respondent Bank demoted her to a lower grade and dismissed her from service. The Labour Court reinstated her in the Bank's service, but with a lower grade and without any back benefits. The Appellate Tribunal upheld the Labour Court's decision. However, the High Court modified the penalty to compulsory retirement. The question is whether this modification is valid or not.The primary accusation against the appellant is that she was incompetent in carrying out her responsibilities by revealing a confidential code to her former Bank Manager, who then committed fraud against the Bank and embezzled substantial sums of money.Impugned Judgment of the High Court appeared to be self-contradictory as the High Court had first observed that the appellant had an unblemished past career, spanning over 28 years, and that her dismissal from service would be a harsh punishment; and yet, the High Court found it appropriate to then observe that the appellant be compulsory retired from service---Such observations of the High Court in fact defeat the ends of justice rather than fostering the same, as awarding compulsory retirement would be equivalent to meting out harsh treatment to her---Given the fact that the Labour Court and the Appellate Tribunal found the appellant negligent of not properly keeping the secret code but did not see any merit in the allegations of embezzlement, the imposition of a major penalty of compulsory retirement from service would definitely be harsh---Appeal was partly allowed, impugned judgment of the High Court was set-aside, and judgments of the Labour Court and Appellate Tribunal were upheld to the extent of the demotion to a lower grade; with the modification that the appellant will be entitled to all back benefits as available to a Grade-III Officer, from the date of her dismissal to the date of her retirement, and she will also be entitled to all the pensionary benefits as available to the said Grade Officer.",0,0,0,1,0,0
